Instancia,Clase,tf0,tf1,tf2,tf3,tf4,tf5,tf6,tf7,tf8,tf9,tf10,tf11,tf12,tf13,tf14,tf15,tf16,tf17,tf18,tf19,tf20,tf21,tf22,tf23,tf24,tf25,tf26,tf27,tf28,tf29,tf30,tf31,tf32,tf33,tf34,tf35,tf36,tf37,tf38,tf39,tf40,tf41,tf42,tf43,tf44,tf45,tf46,tf47,tf48,tf49,tf50,tf51,tf52,tf53,tf54,tf55,tf56,tf57,tf58,tf59,tf60,tf61,tf62,tf63,tf64,tf65,tf66,tf67,tf68,tf69,tf70,tf71,tf72,tf73,tf74,tf75,tf76,tf77,tf78,tf79,tf80,tf81,tf82,tf83,tf84,tf85,tf86,tf87,tf88,tf89,tf90,tf91,tf92,tf93,tf94,tf95,tf96,tf97,tf98
24,2,0.08922042712335856,0.08933274083457368,0.1133590152132534,0.09003750108027503,0.10735872403086288,0.126570475008449,0.1967803469987313,0.0015078549891840783,0.018991182595421197,0.0026474676578487322,0.00141878370247644,0.0015732241400432537,0.005769235483468032,0.01660537473892879,0.05698957889820027,0.5920329886621764,0.003565372301174394,0.0043799242241611405,0.0066336506101193245,0.10771204231453323,0.5435091935087469,0.0034349602365981945,0.06058529722169965,0.2754881573099459,0.04615236865401139,0.01352170487509461,0.3482860788393415,0.01821404056171275,0.02205034670219266,0.08864999244961663,0.01820440645799191,0.002008016961849244,0.0006058737642407481,0.0004528595383334861,0.015656205941553033,0.0001053537210406372,0.0005501536121646384,0.0013239306998555499,0.0022575751707577113,0.0031195890765802637,0.0033338923381639757,0.0030238515863369197,0.0034166446520719406,0.004278979815706093,0.004415091211924332,0.004983925022092647,0.006901776604730165,0.007902320312937448,0.007672176263570199,0.008629205087936211,0.009603147801177863,0.008611358155389694,0.007601256004532036,0.007520226600551195,0.006604329730532461,0.004969785248163488,0.00417679924915255,0.003589816737460689,0.002712815277510716,0.0020301781473722772,0.0017500495284296647,0.001468160884885212,0.0012198479969129509,0.001089844549174007,0.001046965747324644,0.000995621812167355,0.0009460149648519895,0.0009570219514977038,0.0009868014331463383,0.0009635475411546188,0.000966653405914332,0.0009766931612613665,0.00100295884316355,0.0010045972395200948,0.0010141195656499706,0.0010484862655394348,0.0010556128856544064,0.001036752665731206,0.0010748384455562727,0.001092323441842991,0.0011089542078939934,0.00111767057233343,0.00113669227206147,0.0011543234877176257,0.0011752213197157898,0.0011880045630964218,0.0011966708433998798,0.0012089191400685665,0.0012350844621868274,0.0012575251443418937,0.0012679215996630317,0.0012805758917167525,0.0013119630038125568,0.0013077269854395242,0.001318603454224887,0.0013283344546677486,0.001386237865771297,0.0013535051274869443,0.0013583025973304885
25,3,0.12352886939794276,0.13770792226140435,0.11558444436695597,0.1252396107717315,0.15564279652973345,0.07168374533086813,0.06449198815537373,5.270620119857717e-05,0.0006703215969309673,0.0026266649463734634,0.0002209581545968478,7.525373396538823e-05,0.0032225410515424107,0.000591844415913383,0.002484449640506551,0.027482776991836957,0.004443865485001379,0.000628649626524528,0.0003483844818699728,0.012306167483443542,0.023267692459824775,0.00248015768143159,0.021993023210564542,0.0328881641590515,0.02131131977631971,0.05801813303565215,0.009934475724950025,0.026553759515598158,0.006051270812228884,0.014067756842264464,0.10973461367941038,0.012482000383162712,0.0009239195061671578,0.0024646632731575467,0.088129053486942,2.6587736039452567e-05,0.00013471470282343793,0.00029301122177756065,0.0005062681634726779,0.0007767158020087757,0.0008683470944244807,0.0008235375842359919,0.0011504154199233805,0.0016257917172329407,0.0017049280010826766,0.0020741584843134014,0.0030291043315533433,0.0033776082906880446,0.0032511257163094637,0.0038153196862551076,0.004187199267760084,0.0035613186471080884,0.003173687065071678,0.0032076100590089263,0.00265220718807681,0.0018732770961545399,0.001622688606368246,0.001362270170569441,0.0009160454146908265,0.0006496726715187743,0.0005707855900821779,0.0004370374619873513,0.0003318946395860936,0.0002944284398224611,0.0002722524343191847,0.00024968871362588904,0.0002396008880233361,0.00024242077174086465,0.00024220935195132432,0.00023805816312922373,0.0002416203891968921,0.00024358861634840137,0.0002499707675140502,0.00025032548862516276,0.000254226572868344,0.0002615438210338194,0.0002610328802736645,0.00025994755813167527,0.0002712414683858021,0.0002739764663190418,0.0002787724575537087,0.00028305141921239064,0.00028770761510445365,0.0002908520328081006,0.00029710685242970023,0.0003018878346677186,0.0003037271208002364,0.0003052955497830207,0.00031406039124261243,0.00032121156007144285,0.00032255527441588073,0.0003246018632519016,0.00033226085040932956,0.0003357029793580495,0.0003371337024916508,0.00034393552919039666,0.0003600495488774684,0.0003530604769402191,0.00035000493644204
26,2,0.8021018076815859,0.9235966829600762,0.795887073466947,0.7890043099271742,1.273232832684028,0.06408393876140622,0.037138353190124554,3.329143468589678e-05,0.00035123548092048674,0.050665654534183,0.002814162924088689,0.000256493713849612,0.05559341215025694,0.002800581853573656,0.0043395052650328815,0.05378545541886112,0.052366005907354275,0.0057720150178875475,0.0016340051841399498,0.09767545001507699,0.03175983567887089,0.00841737443856116,0.07149807737120935,0.1252171524895493,0.019985255883768288,0.08561414465204704,0.02942241236605606,0.10272226533055877,0.004960902773132857,0.0046919612696418485,0.1448579812086766,0.002568306655021755,0.00014264144687096576,0.0037986156323453766,0.11900525193679705,0.00019585402878097324,0.0010831524528933756,0.002778248605394055,0.0047152482570474346,0.006080112399214325,0.006176754789626841,0.005395906782960629,0.00514825557258004,0.005343767826084584,0.00504271552392474,0.005244269533779487,0.006741061521867597,0.007442143909635784,0.006998409031573996,0.007766862679263271,0.008678420761058844,0.007711825310661298,0.006711566473671529,0.006799574759008426,0.006137723059867123,0.004642299379389737,0.00404410749467651,0.003730810539378901,0.0029958925126527753,0.002418071023133455,0.0022747180325128616,0.002111830698485565,0.00191115345109276,0.0018286187877861006,0.001834167402482188,0.0018103199135223516,0.0017824769829567723,0.0018205712101926016,0.0018775106953237471,0.0018486361653794994,0.0018775584279343916,0.0018805870604306479,0.0019133002517174994,0.0019402839026762865,0.0019611759177014573,0.0020086364101805443,0.0020174542286185843,0.0020164709043560703,0.0020581005589049516,0.0020850462202042746,0.002107380130057881,0.0021307409488107564,0.002167608500266342,0.0022008567788403067,0.0022247367648705377,0.0022539942009842085,0.0022757760068355627,0.0023015590333836035,0.0023366643327409737,0.0023674324814429914,0.0024100402013343056,0.002437345824134716,0.0024701925290495806,0.0024850566985551333,0.0025025339699707963,0.0025135306550558827,0.0025565768269611494,0.002554663083922524,0.0025602307451123366
27,3,0.04730908712580632,0.05761011778633751,0.04772359743446988,0.04496340467143605,0.10043487896774016,0.05881824659890731,0.1655042360518471,5.8072669962612056e-05,0.0006535894353221382,0.016028042399325114,0.0010461408724130455,0.00014930921698799648,0.01746891658465041,0.0014532077132559673,0.0018626952937185377,0.019916163058844926,0.011193152591968425,0.0009659620333297148,0.00032219393864929227,0.017833658613320647,0.017404755727033382,0.0005494943347132871,0.0056402964982033505,0.02157506724649204,0.0021613901388790454,0.006178394761637097,0.016005257279122727,0.006473913320300476,0.0009969746882443023,0.005771409538318488,0.007598013512311407,0.009876040246365151,0.0015698130983197035,0.007865575967671441,0.00723547709769141,5.4610978601179184e-05,0.0002992560737928815,0.0007022612218751971,0.0012610172635739254,0.001905279912671685,0.0021157814183685904,0.00201940772397981,0.0026422567160148095,0.003478539241031987,0.003542020335445832,0.0043019312936638816,0.0061578203456423945,0.006649155245614028,0.006377651371671067,0.00761802238792562,0.00818921838585507,0.006766700926949245,0.006169918240285281,0.006301647145845271,0.005003876627124372,0.0035147650640947677,0.0032253515616338492,0.00264259251269018,0.0016939385355875527,0.001314581967990165,0.0012087947556074898,0.0008712519861314911,0.0006846732316297978,0.0006716728769284539,0.0006127646075926276,0.0005473076892093017,0.0005415222584458381,0.0005578640001186276,0.0005463677384176909,0.0005313977656267939,0.0005433326741080683,0.0005465137560887427,0.0005576318863342468,0.0005517126758398105,0.0005623176547137237,0.0005797265588072991,0.0005639840040012113,0.0005545837803276024,0.0005932271835847609,0.0005961258672510762,0.0005991613451093759,0.0006082572448010922,0.0006210066601868606,0.0006238350491013411,0.0006349420434126473,0.0006462907452220422,0.0006457110524158295,0.0006504598289329085,0.0006650845300791202,0.0006758800149396867,0.0006798986505902036,0.0006824508382503931,0.0007028531554892611,0.0006968218467662002,0.0007036184511844588,0.0007010587618940258,0.0007613458925845064,0.0007244393679235995,0.0007257855216567652
28,2,0.2690430845766265,0.2898454773381994,0.25610764632815997,0.2676878828743974,0.3295352904739394,0.26277349469239597,0.3536661201876172,0.00025496593232478477,0.0033596575893318527,0.01281210234853078,0.001007744113924529,0.00035667380904545943,0.01472777440551387,0.00337538340471007,0.013943509683068435,0.15202229798711445,0.012318365167777998,0.002515741605375278,0.001873545847175623,0.05137227227859909,0.13121777494878212,0.0033674308279396307,0.0264006025984155,0.1310915190561023,0.05586806367118085,0.15518605750452624,0.05610503120774009,0.04116150603938298,0.0031085358859837533,0.025124328044964506,0.02782969661075315,0.009369479577839386,0.0005178817392770117,0.006887180721147329,0.039345511928939765,0.0010478759178799112,0.005730914759850896,0.01469875380944651,0.025539025694159938,0.03285255327637564,0.03260034620589998,0.030849676653257767,0.031347577536519795,0.028666271383973072,0.029796871397641533,0.03668807506343951,0.03683796747078057,0.037259527802555134,0.04295080490057746,0.039799297910445335,0.03463635708520457,0.035345816115054954,0.029583782361689917,0.022274157718667885,0.021333348458843205,0.017440911153885588,0.012906612717187559,0.012214837049756334,0.011229013775449622,0.009344980621194755,0.009083280920684698,0.009151629554562161,0.008805397765254477,0.008683512224059834,0.008860572579867216,0.00894798030293039,0.008877674251750416,0.009142597791264183,0.009403222680982353,0.009261121918290992,0.00941392151625435,0.00942917875124618,0.009590016907655015,0.009706683727333985,0.00981308277086635,0.010045835639232281,0.010101855438828055,0.010092723177753796,0.010262359775967265,0.010401658631353878,0.010543160899568572,0.010620765155356036,0.010759261869441783,0.01095394171262248,0.011059166888536826,0.011218694022556389,0.01128233829047241,0.0114781144989848,0.011631969466902651,0.01170446260857403,0.011945958582444063,0.01212783875057234,0.012288877681178763,0.012299354283671448,0.012366950339209948,0.01247573047245933,0.012786643330463175,0.012614494896261215,0.012639998098785162
29,3,0.3322939339269231,0.3492826170476454,0.3705948860873006,0.34080657319138596,0.40895315964713047,0.2334037473816971,0.2520734286565557,0.0017013707389787731,0.021017766622469645,0.007957991400337596,0.0019781204928751117,0.0017562088021147169,0.014709632364579986,0.017337072669398993,0.04678832402353317,0.46743110238878965,0.009986466792765224,0.003356093325593583,0.006197159708025106,0.06816329097144866,0.44983120099172036,0.016100487403395067,0.19442538057416694,0.09409801753272284,0.244657137254768,0.3097516001457455,0.3106483646709001,0.12747857072194255,0.0062212140823287975,0.04012634157692735,0.1200118969928558,0.14504693926849718,0.016906254445242068,0.053285507616733216,0.13214748329130938,0.00030189254470351895,0.0017598736747146157,0.004598850359772231,0.0077943785577020515,0.00988818546882804,0.009920323439957635,0.00862269125403449,0.00784947029219072,0.0075046307304671295,0.006878952085832812,0.007072546913180545,0.0084449390069027,0.008848837093779555,0.008665073221430286,0.009616783465501547,0.00986639027072633,0.008827680120404285,0.008391951042332774,0.00800612122847259,0.006671901955968179,0.005615949069457889,0.005234303212638687,0.0042302248208583035,0.003402739241337263,0.0032131787740405236,0.0028907050908689724,0.0024427263562632933,0.0023738496362376697,0.0023664963668535944,0.0022363948326489308,0.0021569423273835302,0.0021751271575297148,0.0022123856848002338,0.0022471771870810776,0.002179875946984779,0.00221892351349356,0.002188428464715829,0.0022184388594316765,0.002238173986380114,0.00224218227008435,0.0022957570801363696,0.0022858077172590928,0.002250987858735152,0.002307329116704397,0.002332823929203397,0.0023545037066278517,0.0023517104599354503,0.002381489839852609,0.0024220877898166876,0.0024397379259743163,0.002452161824269916,0.0024587943313494802,0.002483964313132303,0.0025285809556899203,0.0025393352722845497,0.0025818928474487645,0.0026058844870767493,0.0026294472084159386,0.0026156446774229887,0.002623184854587353,0.0026567940086796708,0.002664026471532556,0.0026387363314286146,0.0026288455091337953
30,2,0.06392427536591223,0.04124248176433821,0.06888830981608185,0.07747506789910041,0.02457695807430314,1.100947975179965,2.208004661806071,0.0007471056363670958,0.006134608404707596,0.07525994712675504,0.002896439239826788,4.150832716023871e-05,0.06611515636433811,0.018546021673956643,0.010727776753472315,0.11800468078357443,0.044578890371190526,0.005596908075132337,0.0023667162340175623,0.1186353733367607,0.08203936790380638,0.0021272337904666813,0.032661851340301674,0.143997340223527,0.01859990497772054,0.004998673247854367,0.1931828229207801,0.009240336251548468,0.0002444265921545408,0.007597567478067326,0.005222608422292107,0.1154082924128583,0.017447403575328785,0.07586619452441537,0.00998146788956554,0.00011422271792559132,0.0006792582226652183,0.0017891216503847051,0.0030406788997195465,0.003865242400076482,0.0039011964168164212,0.0033866197966025426,0.0030327716262511266,0.002914618723286825,0.002687041779795171,0.0026365826196760827,0.0031598313261730565,0.0034715701897887353,0.003290398061130294,0.003527902143668015,0.0039037417033913192,0.003599218270892565,0.003144998215788364,0.0031024727359573387,0.002898728794733073,0.002311021430210498,0.0019719642830555973,0.0017890037911737337,0.0015299688236325927,0.0012709831330555688,0.001136295949382964,0.0010509676767241005,0.0009852028595103372,0.0009340124130025498,0.0009081264495336165,0.0008807767505289654,0.0008704515847451097,0.0008864132267019434,0.0009104534340771452,0.0008765703940994413,0.0008874881683404333,0.0008817787819870934,0.000893387387039759,0.0009004341316102008,0.0008997314325712121,0.0009234470569483843,0.0009248067484650908,0.0009133468546065875,0.0009259111204423505,0.0009392855376607727,0.0009470454385175301,0.0009460176430012143,0.0009587275174194141,0.0009757671179666001,0.0009798321491784247,0.000987135127417718,0.000991490274782349,0.0010018036235723122,0.001016211796135238,0.0010214385000338866,0.0010418602055380535,0.0010487372894303166,0.0010566553846979637,0.001055784238210636,0.0010590637513721833,0.0010628977780673663,0.0010697747541861353,0.0010647026133621677,0.0010603008002481725
31,3,0.04152331564558223,0.03883107468066417,0.030547678222680584,0.04626758326771915,0.24647310741920103,2.8480914830901103,6.415859230336121,0.0007717713485064991,0.016957157793519542,0.39129469449242826,0.032836924156367416,0.0060983881851731985,0.49035830749608095,0.001069129027496097,0.0177065083925056,0.15846331925944607,0.24203288982271332,0.013244140914219597,0.0006747888764278916,0.1469892455501537,0.24328524658550804,0.02036037521748013,0.23332876004495257,0.011869671925591047,0.00241312348210703,0.00492891139456726,0.019932672041940273,0.2270051677070347,0.0005241926481876857,0.0024054774122376247,0.0242829551913789,0.08011147922960314,0.01061017956352087,0.09255287528960705,0.007874221801041293,0.0006771905119403315,0.003921594070924123,0.010462990651356582,0.017689697383940283,0.021867325434357293,0.021559457562539817,0.018416861232976867,0.01503636847647441,0.012219043257826565,0.010211706491126394,0.008951272352645355,0.0085776848604582,0.00830968534973064,0.007783807850637861,0.00782365028547773,0.007837865847196455,0.007439833096668765,0.00710762177786342,0.007033793502419351,0.006732481007746931,0.00621074628957829,0.0061849841280367315,0.006018308056436725,0.005689364409145427,0.00555389806808569,0.005482751704119323,0.005481124856696202,0.005476880394810213,0.0054359760015605905,0.0054811196755239705,0.005523002570545975,0.0055230435554523075,0.005627514529368113,0.005823911246104562,0.005712937283425504,0.0058047375732619,0.0057694709205148706,0.0058565259987168675,0.005940090320061292,0.0059707862279342935,0.006112842904749003,0.0061327723365571015,0.0060908113154993495,0.0061845071635289435,0.006272412851770623,0.006342572561629578,0.0063673676971372755,0.006446266672512317,0.006564078535203039,0.006632478846077725,0.0066865212697690074,0.0067145086581475435,0.006807441294072433,0.006919552492789082,0.006957520951536116,0.0070870745524718795,0.007189327275523875,0.007260751254921215,0.007261892034708839,0.007292877406682836,0.007354362230979643,0.007347723564217227,0.007364529107085661,0.00737724506689976
32,2,0.2826010059919614,0.3201603066332939,0.22530359750048926,0.28294994992494776,0.3214941766608656,0.237493027636349,0.23495711352813312,0.0004979364058662744,0.006729636780274299,0.0032419690656509312,0.0009264346908767276,0.0006257977349415776,0.006385302690644074,0.004905127129753455,0.022929219581405483,0.24815457211176295,0.002865753484610333,0.001865481451543791,0.0021361866951855072,0.050732468025506766,0.22151723563218734,0.0013707347621839904,0.006898659353338742,0.19947807242395038,0.03593423333811967,0.14721989459315238,0.088757650587588,0.02049444787363794,0.0014209471048207457,0.007353952570396624,0.07963254728350938,0.008483291164883871,0.0002584785433735445,0.001151674056657399,0.10607977782165808,8.023528008768847e-05,0.00041469454719763937,0.0009896330782371474,0.0016716179607327683,0.0022743881955885107,0.0023733215522295896,0.002128779448845934,0.002457937589190442,0.0030437224155331196,0.003038612551111841,0.003547761675091494,0.005033597068398661,0.005526022436104589,0.005238406654187672,0.00618176209716736,0.006821257443081747,0.005727311518957201,0.0051323557290591645,0.005341831162726107,0.004412159438124672,0.00311694390845237,0.0028982672228171744,0.0025388526298902015,0.0016993531286853814,0.001347590634456611,0.0013520545518875059,0.001080693624732353,0.0008599086533844727,0.0008743423607974949,0.0008690881340682208,0.0008011714751186022,0.0007852692822920094,0.000816366371815632,0.0008221064277928425,0.0008132925494035304,0.0008321055885392341,0.0008346136266184481,0.0008489784817498744,0.0008631368848529789,0.0008767200693865216,0.0008943768305054781,0.0008940836728652425,0.0009123810853002583,0.0009286451682457393,0.0009389910936899933,0.0009541522841674886,0.0009735962971866898,0.00098580204680738,0.001000242285566682,0.0010218671950757432,0.0010400727683449577,0.001044202672767446,0.001063418133231102,0.0010819577996696605,0.0010922329319609505,0.0011132512707858835,0.0011347590306287326,0.001152360636135151,0.0011570680059918015,0.0011698309745621987,0.0011787784633307346,0.0012008666232756326,0.0012045943358641135,0.0012120019260396526
33,3,0.2702292198837026,0.3148753653550564,0.18486394198641765,0.2871955105246459,0.2380325565011074,0.48594108517254386,0.6502470315282443,0.0003841948657478464,0.006861987545256164,0.022384945425240253,0.004128707192388937,0.0016256778043165449,0.03422226131460719,0.001974946570471892,0.04491261831689877,0.479258919921464,0.0014027644227091345,0.0022536696665928007,0.004221311326291638,0.05752778096902222,0.44946996195869027,0.0031248963692704873,0.01609735163728286,0.2579552776494247,0.016697167473239977,0.11812486911626499,0.10881033914989348,0.04407667613329257,0.06313094847093237,0.27823198225890977,0.18647142052104482,0.04761475606293718,0.0023140143115530035,0.009617820774426486,0.090269939430214,1.1794674396348742e-05,4.3478621501167086e-05,3.879001766322735e-05,7.789291628454762e-05,0.00027255883925368597,0.0003961107213397932,0.0004385169637851771,0.0008965022898027885,0.0015282920233431235,0.0017219328504118534,0.0021757560371534366,0.003222253284074681,0.0036954306216837067,0.0036742463463060385,0.004226217197381588,0.004585344748215441,0.004070180205955432,0.0036836507195219213,0.003520952316224347,0.0029310352803223333,0.002242695318947531,0.0018423245408854,0.0013956238989383876,0.0010080545117026052,0.0007581064233688828,0.0005391294156614172,0.00035998295948443007,0.00031036280221499144,0.0002492126824639887,0.00017441297650697585,0.00016381070797033412,0.00016946366242954442,0.0001568999857907992,0.000143415965460548,0.0001503678432522869,0.00015568669874655388,0.00015502769590569078,0.0001627855207243899,0.00016149303798294125,0.00016625888595208946,0.0001708881529831165,0.0001733365255814255,0.00016315477457457252,0.00018266822963145446,0.00018267556973322233,0.0001925995615250194,0.00019466709262945224,0.00019704525703135705,0.00019965093581241806,0.00020876598580087894,0.0002068842943043135,0.00021116682655728658,0.00021172846361941126,0.0002196626109510494,0.00023021678295693544,0.00022709837226087492,0.00022619631077215368,0.0002340451991786045,0.00023778048327715407,0.0002437035616729013,0.00024805826488060405,0.00028432636641036375,0.00026160810485359736,0.00025936692192438354
34,2,0.2502080081191274,0.2770184279923306,0.2377079195580213,0.24649334272791085,0.3376801302279995,0.09585669750906664,0.06866944989017879,7.693889730351177e-05,0.0008913578370567522,0.007236399376875161,0.00040212527352638,8.610175464521762e-05,0.007508890236356489,0.0014125528524914477,0.003346753392845951,0.03555484044809868,0.005115712923077474,0.0009813074316810993,0.0006984642409028524,0.016302695756526993,0.030316109189806276,0.0004101653697067551,0.0036002253969082336,0.02254644085816704,0.005293767451455472,0.00344650741444476,0.02267420401763411,0.0057009479490280485,0.00042332520776047094,0.004518229271986233,0.03309937919348379,0.01594954283976163,0.001249183274467488,0.0039210137815064,0.04570460597460052,0.0002222527931778377,0.001234720338211411,0.0031749105095329948,0.005355850754910959,0.00679985570189154,0.006804837835780353,0.005909109518895958,0.005516680939887503,0.0054338347335742615,0.004996395775151355,0.005294341066051999,0.006573870349819886,0.006850725355758178,0.006586370080204889,0.007565071412618279,0.007913618520226897,0.006756696915727178,0.00638154876477685,0.006455444029932748,0.005277437362922631,0.004119378346957008,0.00404492786571593,0.003506994727685589,0.0026255784475105845,0.002395929204932082,0.00237151043144093,0.0020726591019668283,0.0019029631988028836,0.0019210308259631267,0.0019112492406898676,0.0018688235430231056,0.0018567970241958175,0.0019062143661056688,0.001957341647414037,0.0019253088316720701,0.001957176817493025,0.0019564053852616017,0.001995436156105117,0.0020154334189690713,0.0020334283433894717,0.002084510404790872,0.0020855737662736087,0.002076984117733805,0.0021293769888863063,0.0021531560610650695,0.002185279473682648,0.0022080631971608694,0.0022348485709800915,0.0022696002273786386,0.0023089925525164885,0.0023327327833040476,0.0023411564640101012,0.0023768989592903907,0.0024197348231825597,0.0024401902179412597,0.002481395329005698,0.002519545848478478,0.0025558118216650228,0.002553483227198343,0.0025752398640189055,0.00258762583151576,0.0026357451116420186,0.0026181301608380505,0.002629196453115375
35,3,0.05758113620861817,0.06349609533537023,0.05365292981961292,0.06167892774897271,0.06266997538644743,0.1031565402549402,0.16141502653247145,0.00017368880183930616,0.0020311148390441468,0.0062917974420295154,0.000596799120953667,0.00017078954311382274,0.0078089819606795225,0.0018063818930947753,0.0027603412445711293,0.028353421468983106,0.0037296063321151556,0.0003934609748821313,0.000410053866794741,0.006128294173355082,0.027827550371391216,0.0010047307099666821,0.012493909987294105,0.02146014141807746,0.0216415174711177,0.04982369260558999,0.015090712561649502,0.009944277961453961,0.00820796483864416,0.079971677105875,0.011197686541665372,0.008362739213607931,0.001371755335697625,0.0028888514003395484,0.007431495939823285,0.00013756722168509642,0.0007921704637021978,0.0020774891446240073,0.0035328025804089603,0.004497039874793285,0.004538725318371412,0.003943178124243583,0.0035468035343624235,0.003408928501622581,0.003129635236444638,0.0030845679537526544,0.003694572073048099,0.004025441257481023,0.0038177990317091893,0.004110569153509533,0.004489569531543076,0.004101384768166808,0.0036442699763847503,0.0035912306928342526,0.0032562078313030855,0.002606672555224335,0.0023173675168413005,0.0020748325290721095,0.0017147077837663645,0.0014795510509988136,0.001382876233999328,0.0012586680958427852,0.001170193091561887,0.0011433084156032254,0.001129555873465494,0.0010968660917694572,0.0010890578416860412,0.0011142361430455747,0.001141827491422372,0.0011091580229356294,0.0011280371041432753,0.0011192812956448707,0.0011358656841974238,0.001152044521909314,0.0011528472172762172,0.0011749981882684794,0.0011790273113910703,0.0011788707189097137,0.0011918890424136089,0.0012023427238891582,0.00122091607478337,0.0012291781163828288,0.0012363703194817905,0.0012562762798503826,0.001275192563575889,0.0012865052789804206,0.0012832521635343518,0.001304638083225687,0.0013274962905536506,0.0013266857654852188,0.001353423996513395,0.0013758403043694473,0.001386975035315954,0.0013792811465182919,0.0013889815009922749,0.0014014569983942073,0.0013976767444886446,0.0013985999396859512,0.0014041341458885005
36,2,1.831852684225064,2.1068859106967124,1.6270422737121393,1.8577471439253381,2.3790137150504007,0.7710976262041396,0.4165341142785351,0.00030167968096655627,0.003972882123114579,0.011844731782679408,0.00020202244908810635,0.000545753573412576,0.009168135103586335,0.006069391630209437,0.047861198567255986,0.502194792203414,0.01765157833616369,0.011253287906805876,0.012139659351411718,0.16082809763109782,0.4334990036781719,0.0066338660187741415,0.05161897506544963,0.10171580867186088,0.21801564200996076,0.26785398562167845,0.13801250297038897,0.10036597388557532,0.009642054038115513,0.03716729120842269,0.13905083229238366,0.04555814825489513,0.006037357078371411,0.006517968667250145,0.1365219905842211,3.366624648976122e-05,0.00016330203103629494,0.0003597425137104949,0.0006043263615111768,0.0008926430604226092,0.0010010704423374147,0.0009272764555696568,0.0011856717413551564,0.0016999712538478457,0.0018582496269268095,0.0021245037061265386,0.0030402356707011197,0.0036404673521976336,0.00355719536279685,0.00392029830130731,0.00448294349241033,0.004149489418112268,0.00357542224170949,0.0034987895723203903,0.00320833687006173,0.0024241902598677377,0.001923438820652866,0.0016953935655633992,0.0013352548881756085,0.000917959392152545,0.0007468975216136174,0.0006706844742278041,0.0005467571688920369,0.00042810135913221747,0.0004054991393259201,0.00041088216542207887,0.0003854357367471694,0.00036656989080785046,0.00037539184912664035,0.00038092326293555833,0.00038424477494423856,0.0003826414960250551,0.00039130988276342025,0.0003981728774023046,0.00040488844682824915,0.0004144982298996858,0.00042182009289316446,0.00041820189179402826,0.0004313468605398207,0.00043802392354345065,0.000448211319294133,0.0004539168513543588,0.0004611302825989548,0.0004696326618057908,0.0004800520148028839,0.0004843741780030185,0.0004911840121084383,0.000497760571902701,0.0005076891085623435,0.0005195060055959852,0.0005245755519620095,0.0005291465051691418,0.0005410343178286058,0.0005455712982787648,0.0005527965711455341,0.0005535481907193172,0.0005802527817994175,0.00057299047991237,0.0005750386012651249
37,3,0.39028019543432085,0.4033790957646535,0.3336141172938302,0.3861526601613143,0.3685958224012858,0.5385984124625175,0.6576344800722731,0.0005367847036976442,0.007326376516373803,0.011577607306842982,0.0019048261475553667,0.0008152145657653112,0.01916138175001595,0.004003446854274024,0.015439360454481852,0.15945813070670103,0.004537268058941843,0.00047351295659080975,0.001141437707886376,0.014132866352876403,0.156643024253925,0.001549045015925235,0.02501555770019676,0.09225832998424598,0.010606685650979268,0.03675783392966553,0.07993599499209628,0.012579993144368192,0.0029552860498088434,0.0072680404675518956,0.0738197482964369,0.052899673029585946,0.0039861585712543035,0.021210660314134544,0.11540564639320536,0.0008366425583108845,0.004589404112772885,0.012037232656554389,0.02038683781545361,0.02556299046622602,0.025462330872071812,0.021919753925722065,0.018875658818747275,0.01684029648421824,0.014859017494264933,0.014287746524588401,0.015898811320416227,0.01653562877231992,0.015792879746671155,0.01707919270313941,0.01815674530789288,0.01659135670797786,0.015508748402134188,0.015678937014674384,0.014258359187934805,0.012102640197106388,0.011749879118440285,0.011119047625125583,0.009627818293468695,0.008985286989673553,0.00896346809876187,0.008660589065063447,0.00828319293786375,0.008235262051483307,0.008417561129478163,0.008490158886522775,0.00841881678358108,0.008592571313199255,0.00890744841606784,0.008862031932652949,0.009011886965079503,0.009024309436488867,0.00919086166175693,0.00933808735131587,0.009448133756789767,0.009670101219333633,0.009738083435176717,0.009731944636270662,0.009908571871745904,0.010039835273801603,0.010182558379651182,0.010304844000476267,0.010443027773113542,0.010606872060507453,0.010772728356689656,0.010905753673086615,0.010971715021555565,0.011126227162568095,0.011317876285152786,0.011433611974999078,0.011622902675398974,0.011820402446186151,0.011984022334494297,0.012036459780246868,0.012128382418455541,0.012243670246564253,0.012314865471107089,0.012376535928494867,0.012447961634081933
